hip-angle,knee-angle,ankle-angle,phase
20.0016543,0.1125652373,72.7585406,1
16.88679112,0.8040984961,72.30911038,1
16.55560534,1.398560703,70.75980692,1
17.28787235,0.004010624347,71.71464817,1
18.66606366,1.218875235,71.56505118,1
18.83503536,1.083790877,72.30826503,1
18.68115385,1.249744879,72.32755005,1
18.84979436,1.568747431,72.47791209,1
19.64260697,1.880267255,71.26663836,1
19.14719704,2.006847735,70.48412699,1
19.74197134,4.283575429,71.85167099,1
21.66235338,5.838099423,72.77473703,1
24.03598004,9.386392498,75.23505606,1
25.44854911,12.2080292,76.52898804,1
27.16412624,15.14280171,77.35784767,1
28.46864739,18.31217997,79.81931628,1
29.41019449,20.42980418,80.13745183,1
30.71056229,20.96653705,80.6741847,1
30.0942692,20.42980418,79.14684543,1
29.83637149,19.7021334,78.75278768,1
28.52268659,18.48080656,78.20429215,1
29.5160655,19.15363787,78.20429215,1
28.73737703,18.26014022,78.82262177,1
27.29924371,16.07630481,77.85103094,1
25.19685499,13.38757487,76.36985765,1
21.32180715,7.981759216,73.14769216,1
19.08960384,3.940158693,71.40654137,1
18.92464442,2.644971214,72.67870012,1
17.6324886,0.7470698933,74.59552802,1
18.60172861,2.17447346,75.09367467,1
18.27896515,2.342437653,74.95152197,1
19.07124784,3.280338556,75.41532895,1
19.86074697,3.75159001,74.37755218,1
19.53716598,4.217667346,74.82203291,1
20.49734055,4.217667346,74.82203291,1
23.38557012,5.334723249,75.29033519,1
24.50196523,5.624821077,75.76081535,1
24.67444752,5.62905919,75.13171864,1
25.51842514,7.236236603,75.48088765,1
26.13095289,7.896393944,74.76960262,1
25.1671372,7.740174336,74.11517183,1
25.02313807,8.056989957,72.61516172,1
24.23515861,7.104153704,70.95822113,1
23.91151942,7.104153704,71.19120844,1
24.40020156,7.459081489,70.3060669,1
23.60982909,6.50415104,69.81576728,1
22.80394077,5.880688041,70.31968691,1
20.52853321,4.910110632,70.3450017,1
20.19980662,4.254410721,70.0404284,1
19.05506716,2.355038732,71.28732296,1
19.34761731,1.924481102,72.06047538,1
17.70279107,0.9598048401,72.63678598,1
17.45048651,1.078294634,73.23084603,1
20.20834927,1.78471701,74.59588281,1
21.71431401,2.392638342,74.59374976,1
20.71894911,1.066955798,72.13588694,1
21.5814266,1.298254442,71.62045699,1
22.20100363,2.764125825,71.93606399,1
21.99112992,2.315846767,71.46138873,1
23.06517769,2.311027411,71.03372997,1
20.9151205,1.037459387,70.60898442,1
21.99112992,1.888188007,70.92247617,1
21.23997565,1.69511332,69.95475057,1
20.28969808,1.04017221,69.95475057,1
20.07939326,2.783188314,70.16616842,1
19.75740747,3.669861914,69.91205583,1
19.75740747,4.117476085,70.35967,1
19.0010533,3.682717504,70.35967,1
18.71795217,4.133146743,69.72994394,1
18.47346267,3.926741988,69.72994394,1
18.67986743,4.758568125,70.33535282,1
18.38658922,3.604869904,70.52487897,1
19.14960213,5.863783473,69.13756316,1
20.8677183,7.986738858,70.34306687,1
19.90208513,7.664369092,69.03634728,1
20.83038756,6.330081321,68.06985546,1
20.71083058,5.879652082,68.18848009,1
21.99472596,6.355901118,68.77909181,1
22.5067744,6.861522031,70.76932762,1
21.28714091,5.770238765,71.84672777,1
22.84551175,5.946863054,71.72736173,1
22.86147602,5.946863054,71.72736173,1
22.54952142,5.65087273,71.72736173,1
22.23192058,5.170416239,70.28887113,1
22.36650216,5.509862493,70.16368655,1
22.0503594,5.027739726,69.68156378,1
21.72541109,4.896628331,69.55045239,1
19.6871162,4.083169053,70.31043607,1
18.89270183,4.070095077,70.85186254,1
19.03127498,3.583472125,71.92821655,1
18.22924337,2.806815992,72.0185703,1
18.22924337,1.902158319,71.11391263,1
17.25723434,0.3706699272,71.27983458,1
15.32110807,0.7031291552,71.89623697,1
15.78248432,0.4060582584,70.71254133,1
14.84672803,0.0407219402,71.18091813,1
15.51097646,0.0407219402,70.05761542,1
15.80055555,0.3303010316,70.05761542,1
17.04096451,1.85653476,69.78962993,1
17.81472686,2.764053586,69.07576748,1
17.36151211,2.767578586,68.43618273,1
19.24240717,4.591851966,69.35681212,1
20.52383849,5.687240384,69.8877888,1
20.52383849,6.15331772,70.35386613,1
20.90055867,6.665372324,70.48920056,1
20.57023517,6.665372324,70.48920056,1
19.79419537,5.746217108,70.02655876,1
19.33467082,4.826268323,70.68685262,1
19.48283579,3.890993845,71.03534825,1
18.70570113,2.969164304,72.86442164,1
19.48283579,3.274933937,71.56505118,1
19.16507838,3.274933937,72.71081402,1
18.84747753,2.811635845,72.27089241,1
19.48283579,2.811635845,72.27089241,1
19.80073033,2.811635845,72.27089241,1
22.03489108,4.071856484,71.7186588,1
23.62622771,4.223010774,71.86981309,1
23.15965794,3.431616593,69.89050104,1
23.65065092,4.371012859,69.00884591,1
23.69883724,3.576334375,71.9335077,1
24.20527942,3.754678501,72.84384138,1
25.71533964,4.042798716,71.95188852,1
24.79691136,3.408828251,71.95188852,1
23.8335967,2.247260456,72.1343067,1
24.43923885,3.683651768,72.71469911,1
23.99828548,3.301705285,72.5388971,1
23.8255759,3.776942843,72.48704573,1
24.29822392,4.128883642,71.36495032,1
24.29822392,4.128883642,71.36495032,1
23.62114866,4.596345042,71.90140118,1
22.97416085,4.477244246,72.81664879,1
20.07948101,2.715518043,72.00280817,1
18.95137286,2.237735532,72.05124077,1
18.95137286,2.111506671,70.9733423,1
18.00669481,1.084760872,70.1760796,1
19.41148686,2.489552922,70.1760796,1
18.59106773,2.173834896,69.70424267,1
19.82804551,3.734514204,70.56997967,1
19.96624651,3.726837774,71.06780039,1
20.09178823,4.500325239,70.7078772,1
19.12200425,4.038832398,70.24638436,1
18.13354838,3.579695847,69.7087336,1
17.48180666,4.37176799,69.81597214,1
17.71539613,4.293710515,69.21047518,1
17.87687965,4.106868284,69.1224633,1
16.91946904,4.563608033,69.57920304,1
15.97512791,4.098759822,68.5972299,1
15.83818364,4.748162388,67.92521747,1
16.95151167,5.663638172,68.48523722,1
17.17004404,6.181392942,67.70141643,1
18.59828219,6.513340874,66.86098397,1
19.44003483,6.538212991,68.42602349,1
22.12245462,8.458476183,68.16293664,1
23.38871886,7.331610812,68.66185923,1
23.70348902,6.988760293,68.42602349,1
23.75748609,6.695017657,69.03634728,1
24.4659895,5.779177342,69.03634728,1
22.71928805,3.576334375,70.87477398,1
22.89524756,3.88766601,72.44610655,1
22.7550479,3.29429977,71.21622274,1
23.71692504,3.878882662,71.53697877,1
22.6138856,3.716813746,71.59262373,1
21.50190555,3.250176963,71.64632173,1
21.50190555,2.779696797,71.17584157,1
20.85582228,2.311394525,70.6538413,1
19.88566724,2.311394525,70.6538413,1
18.26918471,1.704276603,70.04672337,1
18.08709148,2.94136566,71.20884097,1
19.50810613,4.18126511,71.34761093,1
18.72311211,3.255732011,70.88718669,1
19.33348934,3.54622408,70.92304137,1
19.50810613,3.720840871,71.92750918,1
19.50810613,3.720840871,71.90956499,1
19.22431053,3.42993573,71.92750918,1
19.54777369,3.42993573,71.92750918,1
20.34439571,3.09857603,72.04945675,1
21.29911911,3.09857603,72.04945675,1
22.39122297,3.681318595,73.52957156,1
22.24611852,3.216687759,72.50654137,1
23.03011653,4.140569555,72.96579233,1
23.36723103,4.140569555,72.98373652,1
23.04625973,4.140569555,72.98373652,1
22.40379138,4.140569555,73.98882252,1
21.2833114,4.311959351,72.96579233,1
20.17725572,4.161297658,72.65887111,1
19.21720099,3.707510177,72.18713944,1
18.58818812,3.569827484,72.04945675,1
18.11693666,2.191074151,71.14195487,1
18.10627896,1.740737267,71.71464817,1
18.75461463,2.091425158,71.4170004,1
18.43494882,2.091425158,70.33607621,1
19.54606946,2.563094576,70.33607621,1
19.55495391,2.563094576,70.33607621,1
20.04134799,2.091425158,70.33607621,1
21.62399162,2.536342605,70.78099366,1
22.58357719,2.983535141,71.20740426,1
22.75880894,2.508917001,71.20740426,1
22.74972706,2.472825488,71.53668693,1
21.95787514,2.002126798,71.53668693,1
21.95787514,2.002126798,70.49651472,1
22.27499471,2.304727317,70.49651472,1
21.30521073,2.304727317,70.49651472,1
20.64501985,2.940747948,70.49651472,1
20.00014405,3.724252442,71.71691393,1
19.50057984,4.189707877,71.71691393,1
18.85780781,3.740277656,71.2674837,1
18.85780781,3.740277656,72.30911038,1
19.04141948,4.065776714,72.45099777,1
19.375303,4.065776714,71.39008608,1
19.35670293,3.416709611,71.39008608,1
20.96571184,3.416709611,70.28991828,1
23.23046639,3.862982872,69.65757073,1
23.57508243,3.533306458,69.97046933,1
23.57508243,3.98709394,70.48412699,1
23.06909812,3.210171941,71.27192302,1
22.74450051,3.210171941,71.38346561,1
21.43524705,3.210171941,71.38346561,1
19.35899418,2.291589357,70.92304137,1
18.25086453,1.372678542,70.46487781,1
18.69577758,2.457538148,70.46487781,1
17.89970269,2.769358153,71.62985072,1
17.0895247,2.774134601,71.44591177,1
17.90946204,2.50425273,69.9243469,1
18.42238042,2.681336943,69.9243469,1
18.89404983,3.59709195,70.40558928,1
18.89404983,4.04336521,70.81470575,1
19.21001161,3.255881149,69.63641014,1
20.32196613,3.724252442,69.57871048,1
20.78824569,3.405856808,69.437781,1
20.78824569,3.405856808,69.437781,1
20.64562702,3.724252442,69.5188403,1
20.50594451,3.455204559,69.06941008,1
19.54606946,2.860742352,69.55356868,1
17.93061019,2.563094576,71.4170004,1
16.94115945,0.8750844094,70.37774386,1
16.12171147,0.9026391745,71.01785152,1
17.34943053,1.777181042,71.81343338,1
17.80294965,2.063819728,72.74582045,1
17.58425582,2.51436703,72.74582045,1
18.38658922,3.435356258,72.6409018,1
20.31993496,4.400592547,70.72734277,1
20.08266977,3.879565052,70.44358046,1
19.65784264,3.649839825,70.58971762,1
19.81017686,2.835059647,69.99339991,1
20.35922221,2.849147336,69.27444113,1
22.10484446,3.128027668,70.05761542,1
22.8097111,4.374762281,70.41928834,1
24.09704005,5.28414273,70.27183346,1
23.43234482,5.420595284,69.01785466,1
23.46526063,4.504754969,70.132119,1
24.07235322,3.726837774,68.95356658,1
24.25985921,3.405996496,69.09460717,1
23.01283771,2.474022888,69.09460717,1
22.24681737,2.142777052,69.23337713,1
21.45347295,1.984087148,68.19859051,1
21.13587211,1.984087148,68.19859051,1
21.60250889,2.450723932,68.19859051,1
20.17461468,2.749344986,68.42740631,1
17.47672761,1.367368749,68.53199434,1
16.20495325,0.9147426876,69.0428546,1
16.37742785,1.873784672,68.9520848,1
16.05080234,2.806815992,68.9520848,1
16.22826849,2.680360013,68.59251771,1
17.3230551,3.145815449,68.53481805,1
16.54280041,2.680360013,68.47494788,1
17.03246192,3.449737579,67.61986495,1
17.93759915,4.184314386,68.07572627,1
19.46556255,4.311387841,66.7296103,1
20.41726679,6.012884369,66.68318261,1
22.4794344,5.559365243,66.81107477,1
22.64907371,5.698705281,68.49649796,1
23.79530989,5.239328028,68.59951076,1
22.52278133,4.469290118,68.46634946,1
22.48890577,5.086394569,68.99420016,1
22.17079552,5.218241376,70.2348591,1
21.72193612,4.43061908,69.90320574,1
20.44179656,4.43061908,70.92233702,1
18.53701296,3.34672408,70.46308606,1
19.19710542,3.68551672,68.81165425,1
17.65072363,2.948338319,69.38451227,1
18.02345636,3.004139737,70.06711642,1
18.02345636,3.004139737,70.0285853,1
16.6041516,1.941486391,68.38522106,1
16.9177109,1.941486391,68.38522106,1
17.89255356,3.044423207,68.82708206,1
19.6276967,3.96688248,69.38451227,1
21.67632111,5.33682354,70.27920812,1
22.14548332,4.861578333,69.26007684,1
23.82953407,5.278736053,68.56179186,1
22.87486427,5.085573063,69.01769597,1
21.59616685,4.311959351,68.88665727,1
21.92055309,5.543550522,69.47567343,1
21.57380346,5.191467579,70.4922219,1
21.25022247,4.602451419,69.90320574,1
20.76010317,4.297457778,69.77004444,1
19.80520298,3.83481598,69.30740264,1
18.55172232,2.769358153,68.53199434,1
17.74977737,2.63224721,69.24262488,1
17.893733,3.097356069,70.2265451,1
17.5727617,2.650163533,69.77935256,1
18.10330661,2.827629685,69.77935256,1
18.10330661,2.680360013,68.53481805,1
18.42090746,2.680360013,68.53481805,1
21.7512521,3.596152334,68.98515494,1
24.16326961,3.583322959,68.38121632,1
24.15845593,3.85270839,69.44395478,1
25.32845718,2.914749697,69.23337713,1
25.88002005,2.779696797,68.0731255,1
25.99848592,1.019720112,69.30736212,1
27.09356868,2.199077467,72.43334773,1
27.53012617,2.412674679,74.07138459,1
29.28182779,4.036350021,74.49544245,1
29.35569425,5.051144981,75.38820185,1
29.76813268,5.628665948,77.11786221,1
29.90901644,6.220284309,76.42557649,1
28.85355303,6.672290895,75.73729218,1
27.97491295,5.598008291,75.28528559,1
27.98770398,5.940858811,77.56859681,1
27.91842732,5.490124209,78.23933292,1
23.71916437,3.31951616,78.06439746,1
23.814966,5.094017327,78.72094919,1
21.47329028,2.805902101,76.69091018,1
19.78821275,1.280979862,71.43369932,1
19.19244781,1.38364812,71.86191784,1
17.45507094,1.684328127,72.03969345,1
17.93590071,2.23713636,73.09377505,1
15.63999276,1.236002226,74.41785617,1
17.71544269,4.120817951,74.25078443,1
19.20229437,5.607669633,73.11049353,1
18.45837036,5.181002657,73.18039482,1
18.5864578,5.251633141,71.11967374,1
18.46921663,5.122292177,72.60349384,1
19.44377745,5.58963495,70.78022657,1
21.31234864,6.687548128,68.51167909,1
24.55246722,8.308370407,69.00674109,1
24.4670326,7.376973183,69.02448366,1
25.31318759,6.40555309,69.62356479,1
25.73431515,7.264237099,71.67941386,1
27.26424177,7.184515143,72.58444146,1
28.83950123,9.044262583,74.63006025,1
28.89312886,8.280682243,73.67159706,1
26.08610207,6.696490427,75.17968052,1
24.15257858,6.37554597,75.2395507,1
23.67450033,5.375929186,72.28397593,1
19.47266358,1.95498614,72.06486394,1
18.3077357,2.028668038,71.02366905,1
15.20723151,1.137621145,70.00901649,1
14.18631348,0.435357401,70.50693809,1
16.30434839,1.521915359,74.83078195,1
18.95364088,1.158841725,73.31587812,1
18.95019241,2.238100823,70.90764136,1
18.94748634,4.286173653,70.38089364,1
19.0356622,4.054143416,70.35751715,1
19.47099533,4.489476547,70.35751715,1
20.46080694,4.954585406,70.80016588,1
20.13299385,4.622017396,71.14019619,1
21.18157438,4.91065868,70.99547132,1
22.44353401,5.97566274,72.06047538,1
24.37314776,6.429966817,71.41307334,1
25.54953248,7.392634525,73.18801525,1
16.02892065,3.708916313,56.63399462,1
16.32883215,3.887748234,56.51291503,1
16.49346243,4.041355854,56.51291503,1
16.66048029,4.197474758,56.51291503,1
16.33902338,4.197474758,57.502644,1
16.80566016,4.664111542,58.50367806,1
17.26968593,5.128137307,58.50367806,1
18.22115959,5.758154066,57.502644,1
17.43507185,5.29352323,57.502644,1
17.26968593,5.005030317,57.37953701,1
17.75652876,5.170416239,57.37953701,1
17.75652876,5.170416239,57.37953701,1
17.43507185,5.170416239,57.6994116,1
18.39978726,5.29352323,58.80803525,1
19.36341467,5.29352323,58.80803525,1
20.01081772,5.170416239,57.6994116,1
21.30521073,5.170416239,57.37953701,1
23.5656407,5.29352323,57.502644,1
23.09829793,4.826180457,56.84775668,1
22.29131664,4.664111542,58.13163278,1
21.50190555,4.318554342,58.551583,1
20.36133619,3.378297411,58.36964604,1
19.72954834,3.814074834,58.49233489,1
19.06688114,3.654986437,57.09475708,1
18.41579975,3.528757577,56.04607669,1
17.75358005,3.997777609,56.82148834,1
17.43195063,3.873059087,55.47789458,1
17.42442804,3.746261316,55.02181435,1
18.07558735,4.062625381,53.96740985,1
18.07558735,4.062625381,53.20351138,1
18.23765626,4.224694297,52.22251514,1
18.23765626,4.224694297,52.22251514,1
18.56123025,4.224694297,52.22251514,1
18.23201303,4.224694297,52.22251514,1
17.42112747,3.933697202,52.09358696,1
17.27096359,3.643128212,52.94347181,1
17.6036474,3.509779083,52.81012268,1
17.14761988,3.04648099,52.81012268,1
17.64119153,2.89287337,53.80474115,1
18.2813412,2.89287337,53.80474115,1
19.71508838,3.04648099,53.80474115,1
21.77661641,3.999551481,53.68833509,1
22.12299283,2.580671907,53.57402114,1
23.24411528,2.92019348,55.3790268,1
22.66507931,2.310862086,55.3790268,1
21.67692185,2.117592594,55.84628579,1
20.43352629,1.024554499,55.36036562,1
19.1580427,1.155665894,56.75413244,1
15.99783073,0.07557697736,56.27419261,1
15.36121751,0.07557697736,56.27419261,1
14.53834091,0.2074237851,54.67377509,1
15.28974739,1.738229355,55.47096732,1
15.74046292,2.199722196,55.14415616,1
15.55413437,2.694881606,54.20156793,1
15.07462705,2.845132432,54.80446683,1
15.07462705,2.714021037,54.67335543,1
15.39355119,1.965990091,54.54452557,1
16.62133282,2.870647763,54.89106839,1
16.95549993,2.728747505,54.74916813,1
17.72579963,3.319368932,55.88079736,1
17.71671401,3.458862033,57.02132453,1
18.3582705,3.458862033,57.32568171,1
19.33480854,3.946340705,57.81316039,1
21.27191859,4.398705355,56.64111826,1
22.40389974,4.369054603,56.77222966,1
24.23565965,4.046151609,56.90115784,1
24.13539296,4.193333693,57.502644,1
24.50123145,3.464729738,57.37953701,1
23.94912845,2.55070486,57.04835122,1
23.4332911,1.149259651,56.90115784,1
22.17354589,0.2175037394,56.24627052,1
21.17190911,0.2175037394,57.3478302,1
20.12890319,0.3515813996,57.3478302,1
19.92588468,0.2263968173,57.00985839,1
18.03484513,0.2557259498,57.31282973,1
16.73301621,0.2557259498,58.24492752,1
16.56951493,0.8603843086,58.08053355,1
15.30165019,1.077114542,57.95581503,1
16.21033583,2.432340779,57.13457692,1
16.99697005,3.533546773,56.82148834,1
16.51028169,3.537174762,55.69392513,1
17.46006923,4.47453333,55.69392513,1
17.90800009,4.476261756,56.5553462,1
16.97180032,3.727519118,56.78400021,1
16.33644206,3.85795652,57.959865,1
17.26601494,4.152171147,58.2695689,1
17.26601494,4.280479043,59.43728064,1
17.58390948,4.280479043,59.43728064,1
17.13333693,3.520778774,59.43728064,1
17.94284993,3.242108839,59.01686278,1
18.90130621,3.111671438,58.88642538,1
18.90130621,3.242108839,60.08489304,1
19.53784086,2.637603702,58.1092082,1
19.36995522,3.392470879,58.71371334,1
19.6882029,3.865080284,59.18632274,1
21.44933189,3.843363825,58.23591155,1
21.6664403,3.386624076,58.23591155,1
22.86547927,2.927487526,57.17299178,1
23.36986482,2.61427774,58.30951582,1
23.58254156,2.144719446,59.33794628,1
22.65414434,1.417777962,58.18843624,1
22.00778436,1.894493497,58.66515177,1
20.98846414,1.554450732,58.66515177,1
21.13982481,2.507207743,59.45908287,1
21.1693435,2.507207743,59.45908287,1
20.62969437,2.527887859,59.34350693,1
19.31513581,1.70255797,58.86102756,1
18.16168009,1.703493737,58.06532925,1
17.72662265,1.422153701,57.58695008,1
16.88261207,1.688790017,58.74217831,1
16.55707138,1.688790017,57.71374785,1
14.97437397,0.6045051369,57.24113844,1
14.19118861,0,57.11070104,1
14.85119636,0.2074237851,56.65138123,1
16.42566571,1.141803393,56.65138123,1
17.67410946,1.882696471,56.44522645,1
19.07509849,3.439869694,55.87127766,1
19.55124229,4.074367768,57.04835122,1
21.63106397,5.021461042,58.54578574,1
23.22336959,5.770238765,57.64817374,1
23.73373887,6.055728973,58.78254381,1
24.40042883,6.515786869,58.21221721,1
23.60080227,6.151843379,58.32580258,1
21.95620812,5.188215963,58.32580258,1
21.18977728,4.035204788,59.28066785,1
20.07948101,3.42047746,58.82023363,1
19.25811783,3.455998386,57.3960702,1
18.10940812,3.934782056,57.3960702,1
16.97962712,2.534003834,56.47407565,1
15.37251526,1.970600098,55.88552705,1
14.75146243,1.882696471,56.09372301,1
14.33963456,1.051566559,57.42480926,1
14.98941505,1.365512894,58.48180704,1
15.32164927,1.365512894,58.48180704,1
14.68803713,1.188711627,58.61895211,1
16.28736339,1.188711627,58.61895211,1
20.09892784,2.401561065,58.93059679,1
22.61205579,3.918248864,58.46277443,1
23.88613612,4.950272234,58.45584298,1
23.89047061,5.587243964,59.04853211,1
25.16346092,5.587243964,58.71734632,1
24.83867328,3.996103693,59.73432435,1
25.0095214,4.330182708,61.24139814,1
27.07548714,5.241973474,62.40930275,1
27.75166147,4.369591648,62.88755357,1
30.02885617,5.118513431,63.63647535,1
28.14881744,3.325250568,64.72900293,1
28.22923765,3.577316762,65.99623413,1
28.07479193,3.207957648,66.41385546,1
27.98732528,4.131720238,66.86459006,1
27.34183128,4.131720238,66.07760962,1
25.13332801,4.211823589,67.18177804,1
22.12582669,3.680985636,66.87966454,1
20.34982602,2.122816491,65.44059619,1
19.76062528,2.286583744,65.56016969,1
18.97616465,2.841132042,64.45146427,1
20.04167038,4.200899883,63.55023193,1
16.0385523,2.41933557,63.95871882,1
18.49936716,6.110571366,64.35293235,1
17.15035804,6.264626239,65.27610788,1
17.37763263,8.332146224,67.95302021,1
18.89571667,10.21334361,68.45690914,1
17.54572875,8.868521098,68.35828369,1
17.25828805,9.227588408,69.72686378,1
18.40946516,9.538462734,70.95064278,1
18.61324311,8.618997298,70.28887113,1
18.49317274,8.177094986,69.25747098,1
19.02383619,8.844393708,69.73792747,1
20.30727771,8.844393708,68.71056192,1
20.64001475,7.732323698,66.35312356,1
21.9824382,7.361564214,66.79550453,1
22.55029457,6.119273025,66.55327881,1
21.6853868,5.528593567,65.47732065,1
23.06151953,5.801586888,63.58504083,1
24.01510216,6.272745303,62.03528253,1
22.86755032,5.238143889,62.50811687,1
24.31467371,5.945944624,62.08016802,1
23.57766103,4.940627022,61.47721446,1
22.92679302,5.418149405,60.97997493,1
23.15605468,4.473685768,60.1676109,1
23.29598614,4.940627022,59.82106807,1
22.96847645,4.558063928,59.7850478,1
21.97340538,4.219430569,59.43850498,1
22.63859845,4.960191762,59.43850498,1
22.09282198,5.190662472,60.53551995,1
19.96320465,4.24223842,59.06340215,1
18.372262,4.585088939,59.40994498,1
16.08165196,4.119600559,60.25406016,1
14.97982811,3.884086444,60.1548021,1
14.19118861,2.942520456,59.68730385,1
14.99055465,3.416588192,59.36742926,1
14.67236588,3.312033966,58.27314606,1
14.35425563,3.312033966,58.27314606,1
14.34537119,3.312033966,57.92660324,1
14.34537119,3.312033966,57.92660324,1
14.34537119,2.84260596,57.0983337,1
14.34537119,2.84260596,57.0983337,1
14.62016898,3.225576904,57.20650685,1
14.62016898,3.225576904,57.20650685,1
14.62016898,3.225576904,57.20650685,1
13.98071776,3.117403754,55.70315358,1
14.4597683,3.596454293,56.72655665,1
14.93642768,4.54254168,56.55984705,1
14.11931895,3.346137021,55.50918924,1
14.74370237,3.871564966,56.40163825,1
15.96523516,5.399361888,56.40163825,1
16.69043898,5.548791613,56.82837381,1
17.23665308,6.797126689,56.5237217,1
16.00800281,6.039345261,56.04326521,1
15.56031782,7.171794768,57.68758555,1
16.77919575,8.553878232,58.80882186,1
17.12604451,8.440230969,59.64113123,1
17.42257392,8.930530583,60.42054333,1
17.29721491,7.992774259,61.13751072,1
17.31893843,7.877169087,60.09444909,1
18.1521994,7.426988535,61.02190555,1
22.05989109,7.143226228,61.02190555,1
22.45442801,4.617151179,60.46378556,1
24.25590671,5.585030283,60.67640361,1
25.34670643,5.895242164,61.15135774,1
25.99479658,5.266536465,61.15135774,1
25.2468766,4.90911337,60.98473917,1
24.60493394,5.85708652,61.93271232,1
23.81160232,5.385350492,61.64440992,1
22.37033252,4.436256823,60.56110897,1
22.39985121,4.328198757,60.45305091,1
20.29596131,3.374712972,60.58465239,1
18.18385123,1.947680311,59.22312523,1
15.60394715,0.8603843086,59.03624347,1
16.19274817,2.222934563,59.15893232,1
18.08116647,3.845121642,60.5063214,1
17.38054432,4.303582399,59.7860208,1
18.62015654,5.086394569,58.66451807,1
17.47361327,4.914187935,59.65417399,1
17.14922449,4.914187935,59.65417399,1
17.16218845,4.294863868,59.65417399,1
17.68480711,4.128346833,59.05889897,1
17.84148025,3.826561596,58.92356455,1
19.842593,3.387476354,59.39186682,1
23.19007745,4.658744929,58.91410452,1
23.51935991,5.829693934,59.75577106,1
23.22188769,5.065737878,58.89800946,1
23.86414353,4.90911337,59.68452415,1
24.33457387,3.996810642,59.68452415,1
23.5500101,4.006103746,60.15762424,1
23.22882423,4.376689012,59.52717544,1
23.16392708,4.237919053,60.52820951,1
22.14180933,3.576334375,60.52820951,1
21.95428024,3.712590431,60.52820951,1
20.82789474,2.646367051,60.24404812,1
19.45574091,1.816930545,58.7779234,1
18.5070643,1.571098951,59.81161887,1
15.90250109,1.571098951,59.51760847,1
15.26001913,2.066781108,59.04821563,1
17.00997455,3.496711632,59.04821563,1
16.68994965,3.029250231,58.27639704,1
16.99104301,3.970193738,57.96115522,1
17.60192015,4.778167439,57.83846637,1
17.74998527,4.490712817,57.71374785,1
17.13233154,3.400449681,58.2695689,1
18.26493217,3.878882662,58.2695689,1
19.21977343,3.878882662,59.30897274,1
22.54952142,4.81883484,59.78158215,1
24.5132263,4.314141674,58.55719293,1
24.56861563,3.849346864,56.94945339,1
24.21175431,1.809138572,57.98281499,1
24.64342995,1.331433761,58.30951582,1
24.93365037,1.198814781,58.30951582,1
25.6492219,2.011885534,58.45584298,1
22.94055298,0.7095732162,59.92643991,1
22.33706478,0.2401803806,58.8260618,1
22.01005499,0.2401803806,59.90119151,1
19.67759311,0.7095732162,60.67373379,1
18.81408662,0.8326802066,59.92643991,1
16.61681855,0.6056410733,60.16124258,1
16.11176771,0.6238405418,59.27963954,1
18.59106773,4.09090096,58.99547185,1
16.94509023,3.041263557,56.97542157,1
17.24412132,3.377391496,56.07177278,1
17.20818443,4.630425628,57.39025729,1
18.13768036,4.780162965,59.25784185,1
17.22631257,4.496400657,60.27300686,1
17.68228151,4.952369598,60.27300686,1
19.22805002,5.856013585,59.25784185,1
18.82068227,5.26135569,58.66451807,1
19.14213918,4.92838784,59.05889897,1
19.161657,4.297457778,60.07406398,1
22.04182127,4.762272436,59.52371363,1
22.87761921,4.770523653,60.75117366,1
24.05583657,5.015275207,61.12381737,1
25.8485943,5.186949432,59.40901688,1
26.30494571,4.598899437,59.57661206,1
25.19651301,4.128883642,59.57661206,1
25.04328443,3.656235621,59.57661206,1
24.7601833,3.656235621,59.57661206,1
23.96335016,2.715518043,59.11113204,1
22.51851845,1.77428537,58.64768188,1
20.72922004,2.252067882,58.64768188,1
19.09839828,1.514879669,56.88865804,1
18.43494882,1.225391302,56.2860811,1
17.75575184,1.990299692,58.13583294,1
18.36501199,2.773549001,58.50934674,1
17.55239797,2.463127883,58.36487963,1
18.05251908,2.629081886,57.12186437,1
18.05251908,2.629081886,56.84346141,1
17.60192015,2.020869007,56.69662478,1
19.51515346,3.121590261,57.16732927,1
22.3972546,4.231174313,57.35211228,1
23.07070001,3.610549424,56.72366854,1
24.33265965,4.217667346,56.30235601,1
23.85664574,2.967282849,56.16479638,1
24.56188183,2.353296866,56.81561907,1
25.26602729,1.419209312,56.81561907,1
24.95220781,0.1362560559,58.25209015,1
23.82676104,0.6757260571,59.18587172,1
23.56185792,0.5250325387,60.7720394,1
22.86651354,0.3906469888,62.15012593,1
23.44338502,1.102329451,62.41259465,1
21.98324438,0.04493785707,61.03767781,1
19.47966394,0.2097555072,60.50504418,1
19.10962065,1.600968059,61.17109199,1
19.3615755,2.897285827,58.14168147,1
20.00014405,4.175881469,58.41340738,1
20.93883189,5.103842771,57.68605863,1
20.15813726,4.189707877,57.2344296,1
20.19225716,4.977716198,57.09475708,1
20.84781688,5.633275914,56.09889925,1
19.56356951,4.838985769,55.65581163,1
20.66518355,5.753230629,57.11935328,1
20.77953363,5.563367316,57.11935328,1
22.98627446,6.017154797,57.57314076,1
23.96193029,6.009005957,58.48702233,1
23.97512707,5.876466559,58.27639704,1
22.40813981,4.757667487,59.75577106,1
20.84768199,3.377610836,60.65899846,1
19.75462915,2.163478407,60.25627054,1
19.29560233,2.863468733,61.09609941,1
19.4194766,2.520827908,60.32151007,1
